Plant ID,Plant name,Country/Area,Status,year,is_operating
P100000120683,Chubu Steel Plate Nagoya plant,Japan,retired,2023,True
P100000120683,Chubu Steel Plate Nagoya plant,Japan,retired,2024,True
P100000120683,Chubu Steel Plate Nagoya plant,Japan,retired,2025,True
P100000120683,Chubu Steel Plate Nagoya plant,Japan,retired,2026,True
P100000120683,Chubu Steel Plate Nagoya plant,Japan,retired,2027,True
P100000120683,Chubu Steel Plate Nagoya plant,Japan,retired,2028,True
P100000120683,Chubu Steel Plate Nagoya plant,Japan,retired,2029,True
P100000120683,Chubu Steel Plate Nagoya plant,Japan,retired,2030,True
P100000120645,Daido Steel Chita plant (Tokai),Japan,operating,2020,True
P100000120645,Daido Steel Chita plant (Tokai),Japan,operating,2021,True
P100000120645,Daido Steel Chita plant (Tokai),Japan,operating,2022,True
P100000120645,Daido Steel Chita plant (Tokai),Japan,operating,2023,True
P100000120645,Daido Steel Chita plant (Tokai),Japan,operating,2024,True
P100000120645,Daido Steel Chita plant (Tokai),Japan,operating,2025,True
P100000120645,Daido Steel Chita plant (Tokai),Japan,operating,2026,True
P100000120645,Daido Steel Chita plant (Tokai),Japan,operating,2027,True
P100000120645,Daido Steel Chita plant (Tokai),Japan,operating,2028,True
P100000120645,Daido Steel Chita plant (Tokai),Japan,operating,2029,True
P100000120645,Daido Steel Chita plant (Tokai),Japan,operating,2030,True
P100000120676,Godo Steel Funabashi Works,Japan,operating,2020,False
P100000120676,Godo Steel Funabashi Works,Japan,operating,2021,False
P100000120676,Godo Steel Funabashi Works,Japan,operating,2022,False
P100000120676,Godo Steel Funabashi Works,Japan,operating,2023,False
P100000120676,Godo Steel Funabashi Works,Japan,operating,2024,False
P100000120676,Godo Steel Funabashi Works,Japan,operating,2025,False
P100000120676,Godo Steel Funabashi Works,Japan,operating,2026,False
P100000120676,Godo Steel Funabashi Works,Japan,operating,2027,False
P100000120676,Godo Steel Funabashi Works,Japan,operating,2028,False
P100000120676,Godo Steel Funabashi Works,Japan,operating,2029,False
P100000120676,Godo Steel Funabashi Works,Japan,operating,2030,False
P100000120675,Godo Steel Himeji Works,Japan,operating,2020,True
P100000120675,Godo Steel Himeji Works,Japan,operating,2021,True
P100000120675,Godo Steel Himeji Works,Japan,operating,2022,True
P100000120675,Godo Steel Himeji Works,Japan,operating,2023,True
P100000120675,Godo Steel Himeji Works,Japan,operating,2024,True
P100000120675,Godo Steel Himeji Works,Japan,operating,2025,True
P100000120675,Godo Steel Himeji Works,Japan,operating,2026,True
P100000120675,Godo Steel Himeji Works,Japan,operating,2027,True
P100000120675,Godo Steel Himeji Works,Japan,operating,2028,True
P100000120675,Godo Steel Himeji Works,Japan,operating,2029,True
P100000120675,Godo Steel Himeji Works,Japan,operating,2030,True
P100000120674,Godo Steel Osaka Works,Japan,operating,2020,True
P100000120674,Godo Steel Osaka Works,Japan,operating,2021,True
P100000120674,Godo Steel Osaka Works,Japan,operating,2022,True
P100000120674,Godo Steel Osaka Works,Japan,operating,2023,True
P100000120674,Godo Steel Osaka Works,Japan,operating,2024,True
P100000120674,Godo Steel Osaka Works,Japan,operating,2025,True
P100000120674,Godo Steel Osaka Works,Japan,operating,2026,True
P100000120674,Godo Steel Osaka Works,Japan,operating,2027,True
P100000120674,Godo Steel Osaka Works,Japan,operating,2028,True
P100000120674,Godo Steel Osaka Works,Japan,operating,2029,True
P100000120674,Godo Steel Osaka Works,Japan,operating,2030,True
P100000120652,JFE Bars & Shapes Himeji Works steel plant,Japan,operating,2020,True
P100000120652,JFE Bars & Shapes Himeji Works steel plant,Japan,operating,2021,True
P100000120652,JFE Bars & Shapes Himeji Works steel plant,Japan,operating,2022,True
P100000120652,JFE Bars & Shapes Himeji Works steel plant,Japan,operating,2023,True
P100000120652,JFE Bars & Shapes Himeji Works steel plant,Japan,operating,2024,True
P100000120652,JFE Bars & Shapes Himeji Works steel plant,Japan,operating,2025,True
P100000120652,JFE Bars & Shapes Himeji Works steel plant,Japan,operating,2026,True
P100000120652,JFE Bars & Shapes Himeji Works steel plant,Japan,operating,2027,True
P100000120652,JFE Bars & Shapes Himeji Works steel plant,Japan,operating,2028,True
P100000120652,JFE Bars & Shapes Himeji Works steel plant,Japan,operating,2029,True
P100000120652,JFE Bars & Shapes Himeji Works steel plant,Japan,operating,2030,True
P100000120653,JFE Bars & Shapes Kashima Works steel plant,Japan,operating,2020,True
P100000120653,JFE Bars & Shapes Kashima Works steel plant,Japan,operating,2021,True
P100000120653,JFE Bars & Shapes Kashima Works steel plant,Japan,operating,2022,True
P100000120653,JFE Bars & Shapes Kashima Works steel plant,Japan,operating,2023,True
P100000120653,JFE Bars & Shapes Kashima Works steel plant,Japan,operating,2024,True
P100000120653,JFE Bars & Shapes Kashima Works steel plant,Japan,operating,2025,True
P100000120653,JFE Bars & Shapes Kashima Works steel plant,Japan,operating,2026,True
P100000120653,JFE Bars & Shapes Kashima Works steel plant,Japan,operating,2027,True
P100000120653,JFE Bars & Shapes Kashima Works steel plant,Japan,operating,2028,True
P100000120653,JFE Bars & Shapes Kashima Works steel plant,Japan,operating,2029,True
P100000120653,JFE Bars & Shapes Kashima Works steel plant,Japan,operating,2030,True
P100000120646,JFE Bars & Shapes Mizushima Works steel plant,Japan,operating,2020,True
P100000120646,JFE Bars & Shapes Mizushima Works steel plant,Japan,operating,2021,True
P100000120646,JFE Bars & Shapes Mizushima Works steel plant,Japan,operating,2022,True
P100000120646,JFE Bars & Shapes Mizushima Works steel plant,Japan,operating,2023,True
P100000120646,JFE Bars & Shapes Mizushima Works steel plant,Japan,operating,2024,True
P100000120646,JFE Bars & Shapes Mizushima Works steel plant,Japan,operating,2025,True
P100000120646,JFE Bars & Shapes Mizushima Works steel plant,Japan,operating,2026,True
P100000120646,JFE Bars & Shapes Mizushima Works steel plant,Japan,operating,2027,True
P100000120646,JFE Bars & Shapes Mizushima Works steel plant,Japan,operating,2028,True
P100000120646,JFE Bars & Shapes Mizushima Works steel plant,Japan,operating,2029,True
P100000120646,JFE Bars & Shapes Mizushima Works steel plant,Japan,operating,2030,True
P100000120647,JFE East Japan Works (Chiba) steel plant,Japan,operating,2020,True
P100000120647,JFE East Japan Works (Chiba) steel plant,Japan,operating,2021,True
P100000120647,JFE East Japan Works (Chiba) steel plant,Japan,operating,2022,True
P100000120647,JFE East Japan Works (Chiba) steel plant,Japan,operating,2023,True
P100000120647,JFE East Japan Works (Chiba) steel plant,Japan,operating,2024,True
P100000120647,JFE East Japan Works (Chiba) steel plant,Japan,operating,2025,True
P100000120647,JFE East Japan Works (Chiba) steel plant,Japan,operating,2026,True
P100000120647,JFE East Japan Works (Chiba) steel plant,Japan,operating,2027,True
P100000120647,JFE East Japan Works (Chiba) steel plant,Japan,operating,2028,True
P100000120647,JFE East Japan Works (Chiba) steel plant,Japan,operating,2029,True
P100000120647,JFE East Japan Works (Chiba) steel plant,Japan,operating,2030,True
P100000120647,JFE East Japan Works (Chiba) steel plant,Japan,announced,2020,True
P100000120647,JFE East Japan Works (Chiba) steel plant,Japan,announced,2021,True
P100000120647,JFE East Japan Works (Chiba) steel plant,Japan,announced,2022,True
P100000120647,JFE East Japan Works (Chiba) steel plant,Japan,announced,2023,True
P100000120647,JFE East Japan Works (Chiba) steel plant,Japan,announced,2024,True
P100000120647,JFE East Japan Works (Chiba) steel plant,Japan,announced,2025,True
P100000120647,JFE East Japan Works (Chiba) steel plant,Japan,announced,2026,True
P100000120647,JFE East Japan Works (Chiba) steel plant,Japan,announced,2027,True
P100000120647,JFE East Japan Works (Chiba) steel plant,Japan,announced,2028,True
P100000120647,JFE East Japan Works (Chiba) steel plant,Japan,announced,2029,True
P100000120647,JFE East Japan Works (Chiba) steel plant,Japan,announced,2030,True
P100000120650,JFE East Japan Works (Keihin) steel plant,Japan,retired,2020,True
P100000120650,JFE East Japan Works (Keihin) steel plant,Japan,retired,2021,True
P100000120650,JFE East Japan Works (Keihin) steel plant,Japan,retired,2022,True
P100000120650,JFE East Japan Works (Keihin) steel plant,Japan,retired,2023,True
P100000120650,JFE East Japan Works (Keihin) steel plant,Japan,retired,2024,False
P100000120650,JFE East Japan Works (Keihin) steel plant,Japan,retired,2025,False
P100000120650,JFE East Japan Works (Keihin) steel plant,Japan,retired,2026,False
P100000120650,JFE East Japan Works (Keihin) steel plant,Japan,retired,2027,False
P100000120650,JFE East Japan Works (Keihin) steel plant,Japan,retired,2028,False
P100000120650,JFE East Japan Works (Keihin) steel plant,Japan,retired,2029,False
P100000120650,JFE East Japan Works (Keihin) steel plant,Japan,retired,2030,False
P100000120651,JFE Sendai Works steel plant,Japan,operating,2020,True
P100000120651,JFE Sendai Works steel plant,Japan,operating,2021,True
P100000120651,JFE Sendai Works steel plant,Japan,operating,2022,True
P100000120651,JFE Sendai Works steel plant,Japan,operating,2023,True
P100000120651,JFE Sendai Works steel plant,Japan,operating,2024,True
P100000120651,JFE Sendai Works steel plant,Japan,operating,2025,True
P100000120651,JFE Sendai Works steel plant,Japan,operating,2026,True
P100000120651,JFE Sendai Works steel plant,Japan,operating,2027,True
P100000120651,JFE Sendai Works steel plant,Japan,operating,2028,True
P100000120651,JFE Sendai Works steel plant,Japan,operating,2029,True
P100000120651,JFE Sendai Works steel plant,Japan,operating,2030,True
P100000120649,JFE West Japan Works (Fukuyama) steel plant,Japan,operating,2020,True
P100000120649,JFE West Japan Works (Fukuyama) steel plant,Japan,operating,2021,True
P100000120649,JFE West Japan Works (Fukuyama) steel plant,Japan,operating,2022,True
P100000120649,JFE West Japan Works (Fukuyama) steel plant,Japan,operating,2023,True
P100000120649,JFE West Japan Works (Fukuyama) steel plant,Japan,operating,2024,True
P100000120649,JFE West Japan Works (Fukuyama) steel plant,Japan,operating,2025,True
P100000120649,JFE West Japan Works (Fukuyama) steel plant,Japan,operating,2026,True
P100000120649,JFE West Japan Works (Fukuyama) steel plant,Japan,operating,2027,True
P100000120649,JFE West Japan Works (Fukuyama) steel plant,Japan,operating,2028,True
P100000120649,JFE West Japan Works (Fukuyama) steel plant,Japan,operating,2029,True
P100000120649,JFE West Japan Works (Fukuyama) steel plant,Japan,operating,2030,True
P100000120648,JFE West Japan Works (Kurashiki) steel plant,Japan,operating,2020,True
P100000120648,JFE West Japan Works (Kurashiki) steel plant,Japan,operating,2021,True
P100000120648,JFE West Japan Works (Kurashiki) steel plant,Japan,operating,2022,True
P100000120648,JFE West Japan Works (Kurashiki) steel plant,Japan,operating,2023,True
P100000120648,JFE West Japan Works (Kurashiki) steel plant,Japan,operating,2024,True
P100000120648,JFE West Japan Works (Kurashiki) steel plant,Japan,operating,2025,True
P100000120648,JFE West Japan Works (Kurashiki) steel plant,Japan,operating,2026,True
P100000120648,JFE West Japan Works (Kurashiki) steel plant,Japan,operating,2027,True
P100000120648,JFE West Japan Works (Kurashiki) steel plant,Japan,operating,2028,True
P100000120648,JFE West Japan Works (Kurashiki) steel plant,Japan,operating,2029,True
P100000120648,JFE West Japan Works (Kurashiki) steel plant,Japan,operating,2030,True
P100000120648,JFE West Japan Works (Kurashiki) steel plant,Japan,announced,2020,True
P100000120648,JFE West Japan Works (Kurashiki) steel plant,Japan,announced,2021,True
P100000120648,JFE West Japan Works (Kurashiki) steel plant,Japan,announced,2022,True
P100000120648,JFE West Japan Works (Kurashiki) steel plant,Japan,announced,2023,True
P100000120648,JFE West Japan Works (Kurashiki) steel plant,Japan,announced,2024,True
P100000120648,JFE West Japan Works (Kurashiki) steel plant,Japan,announced,2025,True
P100000120648,JFE West Japan Works (Kurashiki) steel plant,Japan,announced,2026,True
P100000120648,JFE West Japan Works (Kurashiki) steel plant,Japan,announced,2027,True
P100000120648,JFE West Japan Works (Kurashiki) steel plant,Japan,announced,2028,True
P100000120648,JFE West Japan Works (Kurashiki) steel plant,Japan,announced,2029,True
P100000120648,JFE West Japan Works (Kurashiki) steel plant,Japan,announced,2030,True
P100000120648,JFE West Japan Works (Kurashiki) steel plant,Japan,operating pre-retirement,2020,True
P100000120648,JFE West Japan Works (Kurashiki) steel plant,Japan,operating pre-retirement,2021,True
P100000120648,JFE West Japan Works (Kurashiki) steel plant,Japan,operating pre-retirement,2022,True
P100000120648,JFE West Japan Works (Kurashiki) steel plant,Japan,operating pre-retirement,2023,True
P100000120648,JFE West Japan Works (Kurashiki) steel plant,Japan,operating pre-retirement,2024,True
P100000120648,JFE West Japan Works (Kurashiki) steel plant,Japan,operating pre-retirement,2025,True
P100000120648,JFE West Japan Works (Kurashiki) steel plant,Japan,operating pre-retirement,2026,True
P100000120648,JFE West Japan Works (Kurashiki) steel plant,Japan,operating pre-retirement,2027,True
P100000120648,JFE West Japan Works (Kurashiki) steel plant,Japan,operating pre-retirement,2028,True
P100000120648,JFE West Japan Works (Kurashiki) steel plant,Japan,operating pre-retirement,2029,True
P100000120648,JFE West Japan Works (Kurashiki) steel plant,Japan,operating pre-retirement,2030,True
P100000121199,Kishiwada Steel Osaka Steel Plant,Japan,operating,2020,True
P100000121199,Kishiwada Steel Osaka Steel Plant,Japan,operating,2021,True
P100000121199,Kishiwada Steel Osaka Steel Plant,Japan,operating,2022,True
P100000121199,Kishiwada Steel Osaka Steel Plant,Japan,operating,2023,True
P100000121199,Kishiwada Steel Osaka Steel Plant,Japan,operating,2024,True
P100000121199,Kishiwada Steel Osaka Steel Plant,Japan,operating,2025,True
P100000121199,Kishiwada Steel Osaka Steel Plant,Japan,operating,2026,True
P100000121199,Kishiwada Steel Osaka Steel Plant,Japan,operating,2027,True
P100000121199,Kishiwada Steel Osaka Steel Plant,Japan,operating,2028,True
P100000121199,Kishiwada Steel Osaka Steel Plant,Japan,operating,2029,True
P100000121199,Kishiwada Steel Osaka Steel Plant,Japan,operating,2030,True
P100000120655,Kobe Kakogawa Works steel plant,Japan,operating,2020,True
P100000120655,Kobe Kakogawa Works steel plant,Japan,operating,2021,True
P100000120655,Kobe Kakogawa Works steel plant,Japan,operating,2022,True
P100000120655,Kobe Kakogawa Works steel plant,Japan,operating,2023,True
P100000120655,Kobe Kakogawa Works steel plant,Japan,operating,2024,True
P100000120655,Kobe Kakogawa Works steel plant,Japan,operating,2025,True
P100000120655,Kobe Kakogawa Works steel plant,Japan,operating,2026,True
P100000120655,Kobe Kakogawa Works steel plant,Japan,operating,2027,True
P100000120655,Kobe Kakogawa Works steel plant,Japan,operating,2028,True
P100000120655,Kobe Kakogawa Works steel plant,Japan,operating,2029,True
P100000120655,Kobe Kakogawa Works steel plant,Japan,operating,2030,True
P100000120655,Kobe Kakogawa Works steel plant,Japan,announced,2020,True
P100000120655,Kobe Kakogawa Works steel plant,Japan,announced,2021,True
P100000120655,Kobe Kakogawa Works steel plant,Japan,announced,2022,True
P100000120655,Kobe Kakogawa Works steel plant,Japan,announced,2023,True
P100000120655,Kobe Kakogawa Works steel plant,Japan,announced,2024,True
P100000120655,Kobe Kakogawa Works steel plant,Japan,announced,2025,True
P100000120655,Kobe Kakogawa Works steel plant,Japan,announced,2026,True
P100000120655,Kobe Kakogawa Works steel plant,Japan,announced,2027,True
P100000120655,Kobe Kakogawa Works steel plant,Japan,announced,2028,True
P100000120655,Kobe Kakogawa Works steel plant,Japan,announced,2029,True
P100000120655,Kobe Kakogawa Works steel plant,Japan,announced,2030,True
P100000120655,Kobe Kakogawa Works steel plant,Japan,retired,2020,True
P100000120655,Kobe Kakogawa Works steel plant,Japan,retired,2021,True
P100000120655,Kobe Kakogawa Works steel plant,Japan,retired,2022,True
P100000120655,Kobe Kakogawa Works steel plant,Japan,retired,2023,True
P100000120655,Kobe Kakogawa Works steel plant,Japan,retired,2024,True
P100000120655,Kobe Kakogawa Works steel plant,Japan,retired,2025,True
P100000120655,Kobe Kakogawa Works steel plant,Japan,retired,2026,True
P100000120655,Kobe Kakogawa Works steel plant,Japan,retired,2027,True
P100000120655,Kobe Kakogawa Works steel plant,Japan,retired,2028,True
P100000120655,Kobe Kakogawa Works steel plant,Japan,retired,2029,True
P100000120655,Kobe Kakogawa Works steel plant,Japan,retired,2030,True
P100000120655,Kobe Kakogawa Works steel plant,Japan,operating pre-retirement,2020,True
P100000120655,Kobe Kakogawa Works steel plant,Japan,operating pre-retirement,2021,True
P100000120655,Kobe Kakogawa Works steel plant,Japan,operating pre-retirement,2022,True
P100000120655,Kobe Kakogawa Works steel plant,Japan,operating pre-retirement,2023,True
P100000120655,Kobe Kakogawa Works steel plant,Japan,operating pre-retirement,2024,True
P100000120655,Kobe Kakogawa Works steel plant,Japan,operating pre-retirement,2025,True
P100000120655,Kobe Kakogawa Works steel plant,Japan,operating pre-retirement,2026,True
P100000120655,Kobe Kakogawa Works steel plant,Japan,operating pre-retirement,2027,True
P100000120655,Kobe Kakogawa Works steel plant,Japan,operating pre-retirement,2028,True
P100000120655,Kobe Kakogawa Works steel plant,Japan,operating pre-retirement,2029,True
P100000120655,Kobe Kakogawa Works steel plant,Japan,operating pre-retirement,2030,True
P100000120656,Kobe Wire Rod and Bar steel plant,Japan,retired,2020,False
P100000120656,Kobe Wire Rod and Bar steel plant,Japan,retired,2021,False
P100000120656,Kobe Wire Rod and Bar steel plant,Japan,retired,2022,False
P100000120656,Kobe Wire Rod and Bar steel plant,Japan,retired,2023,False
P100000120656,Kobe Wire Rod and Bar steel plant,Japan,retired,2024,False
P100000120656,Kobe Wire Rod and Bar steel plant,Japan,retired,2025,False
P100000120656,Kobe Wire Rod and Bar steel plant,Japan,retired,2026,False
P100000120656,Kobe Wire Rod and Bar steel plant,Japan,retired,2027,False
P100000120656,Kobe Wire Rod and Bar steel plant,Japan,retired,2028,False
P100000120656,Kobe Wire Rod and Bar steel plant,Japan,retired,2029,False
P100000120656,Kobe Wire Rod and Bar steel plant,Japan,retired,2030,False
P100000120680,Kyoei Steel Hirakata Division (Osaka),Japan,operating,2020,True
P100000120680,Kyoei Steel Hirakata Division (Osaka),Japan,operating,2021,True
P100000120680,Kyoei Steel Hirakata Division (Osaka),Japan,operating,2022,True
P100000120680,Kyoei Steel Hirakata Division (Osaka),Japan,operating,2023,True
P100000120680,Kyoei Steel Hirakata Division (Osaka),Japan,operating,2024,True
P100000120680,Kyoei Steel Hirakata Division (Osaka),Japan,operating,2025,True
P100000120680,Kyoei Steel Hirakata Division (Osaka),Japan,operating,2026,True
P100000120680,Kyoei Steel Hirakata Division (Osaka),Japan,operating,2027,True
P100000120680,Kyoei Steel Hirakata Division (Osaka),Japan,operating,2028,True
P100000120680,Kyoei Steel Hirakata Division (Osaka),Japan,operating,2029,True
P100000120680,Kyoei Steel Hirakata Division (Osaka),Japan,operating,2030,True
P100000120682,Kyoei Steel Nagoya Division (Tokai),Japan,operating,2020,True
P100000120682,Kyoei Steel Nagoya Division (Tokai),Japan,operating,2021,True
P100000120682,Kyoei Steel Nagoya Division (Tokai),Japan,operating,2022,True
P100000120682,Kyoei Steel Nagoya Division (Tokai),Japan,operating,2023,True
P100000120682,Kyoei Steel Nagoya Division (Tokai),Japan,operating,2024,True
P100000120682,Kyoei Steel Nagoya Division (Tokai),Japan,operating,2025,True
P100000120682,Kyoei Steel Nagoya Division (Tokai),Japan,operating,2026,True
P100000120682,Kyoei Steel Nagoya Division (Tokai),Japan,operating,2027,True
P100000120682,Kyoei Steel Nagoya Division (Tokai),Japan,operating,2028,True
P100000120682,Kyoei Steel Nagoya Division (Tokai),Japan,operating,2029,True
P100000120682,Kyoei Steel Nagoya Division (Tokai),Japan,operating,2030,True
P100000120681,Kyoei Steel Yamaguchi Division (Yamaguchi),Japan,operating,2020,True
P100000120681,Kyoei Steel Yamaguchi Division (Yamaguchi),Japan,operating,2021,True
P100000120681,Kyoei Steel Yamaguchi Division (Yamaguchi),Japan,operating,2022,True
P100000120681,Kyoei Steel Yamaguchi Division (Yamaguchi),Japan,operating,2023,True
P100000120681,Kyoei Steel Yamaguchi Division (Yamaguchi),Japan,operating,2024,True
P100000120681,Kyoei Steel Yamaguchi Division (Yamaguchi),Japan,operating,2025,True
P100000120681,Kyoei Steel Yamaguchi Division (Yamaguchi),Japan,operating,2026,True
P100000120681,Kyoei Steel Yamaguchi Division (Yamaguchi),Japan,operating,2027,True
P100000120681,Kyoei Steel Yamaguchi Division (Yamaguchi),Japan,operating,2028,True
P100000120681,Kyoei Steel Yamaguchi Division (Yamaguchi),Japan,operating,2029,True
P100000120681,Kyoei Steel Yamaguchi Division (Yamaguchi),Japan,operating,2030,True
P100000120678,Nakayama Steel Products Osaka plant,Japan,operating,2020,True
P100000120678,Nakayama Steel Products Osaka plant,Japan,operating,2021,True
P100000120678,Nakayama Steel Products Osaka plant,Japan,operating,2022,True
P100000120678,Nakayama Steel Products Osaka plant,Japan,operating,2023,True
P100000120678,Nakayama Steel Products Osaka plant,Japan,operating,2024,True
P100000120678,Nakayama Steel Products Osaka plant,Japan,operating,2025,True
P100000120678,Nakayama Steel Products Osaka plant,Japan,operating,2026,True
P100000120678,Nakayama Steel Products Osaka plant,Japan,operating,2027,True
P100000120678,Nakayama Steel Products Osaka plant,Japan,operating,2028,True
P100000120678,Nakayama Steel Products Osaka plant,Japan,operating,2029,True
P100000120678,Nakayama Steel Products Osaka plant,Japan,operating,2030,True
P100000120679,Nakayama Steel Works Osaka,Japan,operating,2020,True
P100000120679,Nakayama Steel Works Osaka,Japan,operating,2021,True
P100000120679,Nakayama Steel Works Osaka,Japan,operating,2022,True
P100000120679,Nakayama Steel Works Osaka,Japan,operating,2023,True
P100000120679,Nakayama Steel Works Osaka,Japan,operating,2024,True
P100000120679,Nakayama Steel Works Osaka,Japan,operating,2025,True
P100000120679,Nakayama Steel Works Osaka,Japan,operating,2026,True
P100000120679,Nakayama Steel Works Osaka,Japan,operating,2027,True
P100000120679,Nakayama Steel Works Osaka,Japan,operating,2028,True
P100000120679,Nakayama Steel Works Osaka,Japan,operating,2029,True
P100000120679,Nakayama Steel Works Osaka,Japan,operating,2030,True
P100000120679,Nakayama Steel Works Osaka,Japan,announced,2020,False
P100000120679,Nakayama Steel Works Osaka,Japan,announced,2021,False
P100000120679,Nakayama Steel Works Osaka,Japan,announced,2022,False
P100000120679,Nakayama Steel Works Osaka,Japan,announced,2023,False
P100000120679,Nakayama Steel Works Osaka,Japan,announced,2024,False
P100000120679,Nakayama Steel Works Osaka,Japan,announced,2025,False
P100000120679,Nakayama Steel Works Osaka,Japan,announced,2026,False
P100000120679,Nakayama Steel Works Osaka,Japan,announced,2027,False
P100000120679,Nakayama Steel Works Osaka,Japan,announced,2028,False
P100000120679,Nakayama Steel Works Osaka,Japan,announced,2029,False
P100000120679,Nakayama Steel Works Osaka,Japan,announced,2030,False
P100000120664,Nippon East Japan Works (Kashima) steel plant,Japan,operating,2020,True
P100000120664,Nippon East Japan Works (Kashima) steel plant,Japan,operating,2021,True
P100000120664,Nippon East Japan Works (Kashima) steel plant,Japan,operating,2022,True
P100000120664,Nippon East Japan Works (Kashima) steel plant,Japan,operating,2023,True
P100000120664,Nippon East Japan Works (Kashima) steel plant,Japan,operating,2024,True
P100000120664,Nippon East Japan Works (Kashima) steel plant,Japan,operating,2025,True
P100000120664,Nippon East Japan Works (Kashima) steel plant,Japan,operating,2026,True
P100000120664,Nippon East Japan Works (Kashima) steel plant,Japan,operating,2027,True
P100000120664,Nippon East Japan Works (Kashima) steel plant,Japan,operating,2028,True
P100000120664,Nippon East Japan Works (Kashima) steel plant,Japan,operating,2029,True
P100000120664,Nippon East Japan Works (Kashima) steel plant,Japan,operating,2030,True
P100000120664,Nippon East Japan Works (Kashima) steel plant,Japan,retired,2020,True
P100000120664,Nippon East Japan Works (Kashima) steel plant,Japan,retired,2021,True
P100000120664,Nippon East Japan Works (Kashima) steel plant,Japan,retired,2022,True
P100000120664,Nippon East Japan Works (Kashima) steel plant,Japan,retired,2023,True
P100000120664,Nippon East Japan Works (Kashima) steel plant,Japan,retired,2024,True
P100000120664,Nippon East Japan Works (Kashima) steel plant,Japan,retired,2025,True
P100000120664,Nippon East Japan Works (Kashima) steel plant,Japan,retired,2026,True
P100000120664,Nippon East Japan Works (Kashima) steel plant,Japan,retired,2027,True
P100000120664,Nippon East Japan Works (Kashima) steel plant,Japan,retired,2028,True
P100000120664,Nippon East Japan Works (Kashima) steel plant,Japan,retired,2029,True
P100000120664,Nippon East Japan Works (Kashima) steel plant,Japan,retired,2030,True
P100000120664,Nippon East Japan Works (Kashima) steel plant,Japan,operating pre-retirement,2020,True
P100000120664,Nippon East Japan Works (Kashima) steel plant,Japan,operating pre-retirement,2021,True
P100000120664,Nippon East Japan Works (Kashima) steel plant,Japan,operating pre-retirement,2022,True
P100000120664,Nippon East Japan Works (Kashima) steel plant,Japan,operating pre-retirement,2023,True
P100000120664,Nippon East Japan Works (Kashima) steel plant,Japan,operating pre-retirement,2024,True
P100000120664,Nippon East Japan Works (Kashima) steel plant,Japan,operating pre-retirement,2025,True
P100000120664,Nippon East Japan Works (Kashima) steel plant,Japan,operating pre-retirement,2026,True
P100000120664,Nippon East Japan Works (Kashima) steel plant,Japan,operating pre-retirement,2027,True
P100000120664,Nippon East Japan Works (Kashima) steel plant,Japan,operating pre-retirement,2028,True
P100000120664,Nippon East Japan Works (Kashima) steel plant,Japan,operating pre-retirement,2029,True
P100000120664,Nippon East Japan Works (Kashima) steel plant,Japan,operating pre-retirement,2030,True
P100000120659,Nippon East Japan Works (Kimitsu) steel plant,Japan,operating,2020,True
P100000120659,Nippon East Japan Works (Kimitsu) steel plant,Japan,operating,2021,True
P100000120659,Nippon East Japan Works (Kimitsu) steel plant,Japan,operating,2022,True
P100000120659,Nippon East Japan Works (Kimitsu) steel plant,Japan,operating,2023,True
P100000120659,Nippon East Japan Works (Kimitsu) steel plant,Japan,operating,2024,True
P100000120659,Nippon East Japan Works (Kimitsu) steel plant,Japan,operating,2025,True
P100000120659,Nippon East Japan Works (Kimitsu) steel plant,Japan,operating,2026,True
P100000120659,Nippon East Japan Works (Kimitsu) steel plant,Japan,operating,2027,True
P100000120659,Nippon East Japan Works (Kimitsu) steel plant,Japan,operating,2028,True
P100000120659,Nippon East Japan Works (Kimitsu) steel plant,Japan,operating,2029,True
P100000120659,Nippon East Japan Works (Kimitsu) steel plant,Japan,operating,2030,True
P100000120666,"Nippon Kansai Works (Wakayama Area, Wakayama) steel plant",Japan,operating,2020,True
P100000120666,"Nippon Kansai Works (Wakayama Area, Wakayama) steel plant",Japan,operating,2021,True
P100000120666,"Nippon Kansai Works (Wakayama Area, Wakayama) steel plant",Japan,operating,2022,True
P100000120666,"Nippon Kansai Works (Wakayama Area, Wakayama) steel plant",Japan,operating,2023,True
P100000120666,"Nippon Kansai Works (Wakayama Area, Wakayama) steel plant",Japan,operating,2024,True
P100000120666,"Nippon Kansai Works (Wakayama Area, Wakayama) steel plant",Japan,operating,2025,True
P100000120666,"Nippon Kansai Works (Wakayama Area, Wakayama) steel plant",Japan,operating,2026,True
P100000120666,"Nippon Kansai Works (Wakayama Area, Wakayama) steel plant",Japan,operating,2027,True
P100000120666,"Nippon Kansai Works (Wakayama Area, Wakayama) steel plant",Japan,operating,2028,True
P100000120666,"Nippon Kansai Works (Wakayama Area, Wakayama) steel plant",Japan,operating,2029,True
P100000120666,"Nippon Kansai Works (Wakayama Area, Wakayama) steel plant",Japan,operating,2030,True
P100000120666,"Nippon Kansai Works (Wakayama Area, Wakayama) steel plant",Japan,retired,2020,True
P100000120666,"Nippon Kansai Works (Wakayama Area, Wakayama) steel plant",Japan,retired,2021,True
P100000120666,"Nippon Kansai Works (Wakayama Area, Wakayama) steel plant",Japan,retired,2022,True
P100000120666,"Nippon Kansai Works (Wakayama Area, Wakayama) steel plant",Japan,retired,2023,True
P100000120666,"Nippon Kansai Works (Wakayama Area, Wakayama) steel plant",Japan,retired,2024,True
