company,year,production_t,emissions_tco2
Baotou Baoxin Special Steel Co Ltd [100.0%],2024,381213.4047589386,800548.1499937711
Baotou Baoxin Special Steel Co Ltd [100.0%],2025,0.0,0.0
Baotou Baoxin Special Steel Co Ltd [100.0%],2026,0.0,0.0
Baotou Baoxin Special Steel Co Ltd [100.0%],2027,0.0,0.0
Baotou Baoxin Special Steel Co Ltd [100.0%],2028,0.0,0.0
Baotou Baoxin Special Steel Co Ltd [100.0%],2029,0.0,0.0
Baotou Baoxin Special Steel Co Ltd [100.0%],2030,0.0,0.0
Baotou DA AN IRON&STEEL Co Ltd [100.0%],2020,703174.9414020883,1476667.3769443855
Baotou DA AN IRON&STEEL Co Ltd [100.0%],2021,689999.5736984098,1448999.1047666606
Baotou DA AN IRON&STEEL Co Ltd [100.0%],2022,682248.0410699811,1432720.8862469604
Baotou DA AN IRON&STEEL Co Ltd [100.0%],2023,691334.1034144403,1451801.6171703248
Baotou DA AN IRON&STEEL Co Ltd [100.0%],2024,698891.2420580541,1467671.6083219135
Baotou DA AN IRON&STEEL Co Ltd [100.0%],2025,0.0,0.0
Baotou DA AN IRON&STEEL Co Ltd [100.0%],2026,0.0,0.0
Baotou DA AN IRON&STEEL Co Ltd [100.0%],2027,0.0,0.0
Baotou DA AN IRON&STEEL Co Ltd [100.0%],2028,0.0,0.0
Baotou DA AN IRON&STEEL Co Ltd [100.0%],2029,0.0,0.0
Baotou DA AN IRON&STEEL Co Ltd [100.0%],2030,0.0,0.0
Baotou Deshun Spec. Steel Co Ltd [100.0%],2020,799062.433411464,1678031.1101640745
Baotou Deshun Spec. Steel Co Ltd [100.0%],2021,784090.4246572839,1646589.8917802963
Baotou Deshun Spec. Steel Co Ltd [100.0%],2022,775281.8648522513,1628091.9161897276
Baotou Deshun Spec. Steel Co Ltd [100.0%],2023,785606.9356982276,1649774.5649662782
Baotou Deshun Spec. Steel Co Ltd [100.0%],2024,794194.5932477887,1667808.6458203564
Baotou Deshun Spec. Steel Co Ltd [100.0%],2025,0.0,0.0
Baotou Deshun Spec. Steel Co Ltd [100.0%],2026,0.0,0.0
Baotou Deshun Spec. Steel Co Ltd [100.0%],2027,0.0,0.0
Baotou Deshun Spec. Steel Co Ltd [100.0%],2028,0.0,0.0
Baotou Deshun Spec. Steel Co Ltd [100.0%],2029,0.0,0.0
Baotou Deshun Spec. Steel Co Ltd [100.0%],2030,0.0,0.0
Beijing Dow Investment Holding Co Ltd [81.3%]; Minmetals Development Co Ltd [15.7%]; unknown [3.0%],2020,0.0,0.0
Beijing Dow Investment Holding Co Ltd [81.3%]; Minmetals Development Co Ltd [15.7%]; unknown [3.0%],2021,0.0,0.0
Beijing Dow Investment Holding Co Ltd [81.3%]; Minmetals Development Co Ltd [15.7%]; unknown [3.0%],2022,0.0,0.0
Beijing Dow Investment Holding Co Ltd [81.3%]; Minmetals Development Co Ltd [15.7%]; unknown [3.0%],2023,0.0,0.0
Beijing Dow Investment Holding Co Ltd [81.3%]; Minmetals Development Co Ltd [15.7%]; unknown [3.0%],2024,0.0,0.0
Beijing Dow Investment Holding Co Ltd [81.3%]; Minmetals Development Co Ltd [15.7%]; unknown [3.0%],2025,0.0,0.0
Beijing Dow Investment Holding Co Ltd [81.3%]; Minmetals Development Co Ltd [15.7%]; unknown [3.0%],2026,0.0,0.0
Beijing Dow Investment Holding Co Ltd [81.3%]; Minmetals Development Co Ltd [15.7%]; unknown [3.0%],2027,0.0,0.0
Beijing Dow Investment Holding Co Ltd [81.3%]; Minmetals Development Co Ltd [15.7%]; unknown [3.0%],2028,0.0,0.0
Beijing Dow Investment Holding Co Ltd [81.3%]; Minmetals Development Co Ltd [15.7%]; unknown [3.0%],2029,0.0,0.0
Beijing Dow Investment Holding Co Ltd [81.3%]; Minmetals Development Co Ltd [15.7%]; unknown [3.0%],2030,0.0,0.0
Beijing Fangda International Industrial Investment Group Co Ltd [60.9%]; unknown [21.5%]; Jiangxi Pxsteel Industrial Co Ltd [10.3%]; Gongqingcheng Huaershun Investment Center LP [7.3%],2020,4698487.108459407,9866822.927764757
Beijing Fangda International Industrial Investment Group Co Ltd [60.9%]; unknown [21.5%]; Jiangxi Pxsteel Industrial Co Ltd [10.3%]; Gongqingcheng Huaershun Investment Center LP [7.3%],2021,4610451.696984829,9681948.563668141
Beijing Fangda International Industrial Investment Group Co Ltd [60.9%]; unknown [21.5%]; Jiangxi Pxsteel Industrial Co Ltd [10.3%]; Gongqingcheng Huaershun Investment Center LP [7.3%],2022,4558657.365331237,9573180.467195597
Beijing Fangda International Industrial Investment Group Co Ltd [60.9%]; unknown [21.5%]; Jiangxi Pxsteel Industrial Co Ltd [10.3%]; Gongqingcheng Huaershun Investment Center LP [7.3%],2023,4619368.781905578,9700674.442001715
Beijing Fangda International Industrial Investment Group Co Ltd [60.9%]; unknown [21.5%]; Jiangxi Pxsteel Industrial Co Ltd [10.3%]; Gongqingcheng Huaershun Investment Center LP [7.3%],2024,4669864.2082969975,9806714.837423695
Beijing Fangda International Industrial Investment Group Co Ltd [60.9%]; unknown [21.5%]; Jiangxi Pxsteel Industrial Co Ltd [10.3%]; Gongqingcheng Huaershun Investment Center LP [7.3%],2025,0.0,0.0
Beijing Fangda International Industrial Investment Group Co Ltd [60.9%]; unknown [21.5%]; Jiangxi Pxsteel Industrial Co Ltd [10.3%]; Gongqingcheng Huaershun Investment Center LP [7.3%],2026,0.0,0.0
Beijing Fangda International Industrial Investment Group Co Ltd [60.9%]; unknown [21.5%]; Jiangxi Pxsteel Industrial Co Ltd [10.3%]; Gongqingcheng Huaershun Investment Center LP [7.3%],2027,0.0,0.0
Beijing Fangda International Industrial Investment Group Co Ltd [60.9%]; unknown [21.5%]; Jiangxi Pxsteel Industrial Co Ltd [10.3%]; Gongqingcheng Huaershun Investment Center LP [7.3%],2028,0.0,0.0
Beijing Fangda International Industrial Investment Group Co Ltd [60.9%]; unknown [21.5%]; Jiangxi Pxsteel Industrial Co Ltd [10.3%]; Gongqingcheng Huaershun Investment Center LP [7.3%],2029,0.0,0.0
Beijing Fangda International Industrial Investment Group Co Ltd [60.9%]; unknown [21.5%]; Jiangxi Pxsteel Industrial Co Ltd [10.3%]; Gongqingcheng Huaershun Investment Center LP [7.3%],2030,0.0,0.0
Beijing Fangda International Industrial Investment Group Co Ltd [69.3%]; unknown [24.6%]; China Cinda Asset Management Co Ltd [6.1%],2020,1470274.8774770936,3087577.2427018965
Beijing Fangda International Industrial Investment Group Co Ltd [69.3%]; unknown [24.6%]; China Cinda Asset Management Co Ltd [6.1%],2021,1442726.3813694024,3029725.4008757453
Beijing Fangda International Industrial Investment Group Co Ltd [69.3%]; unknown [24.6%]; China Cinda Asset Management Co Ltd [6.1%],2022,1426518.6313281422,2995689.125789099
Beijing Fangda International Industrial Investment Group Co Ltd [69.3%]; unknown [24.6%]; China Cinda Asset Management Co Ltd [6.1%],2023,1445516.7616847388,3035585.1995379515
Beijing Fangda International Industrial Investment Group Co Ltd [69.3%]; unknown [24.6%]; China Cinda Asset Management Co Ltd [6.1%],2024,1461318.0515759313,3068767.908309456
Beijing Fangda International Industrial Investment Group Co Ltd [69.3%]; unknown [24.6%]; China Cinda Asset Management Co Ltd [6.1%],2025,0.0,0.0
Beijing Fangda International Industrial Investment Group Co Ltd [69.3%]; unknown [24.6%]; China Cinda Asset Management Co Ltd [6.1%],2026,0.0,0.0
Beijing Fangda International Industrial Investment Group Co Ltd [69.3%]; unknown [24.6%]; China Cinda Asset Management Co Ltd [6.1%],2027,0.0,0.0
Beijing Fangda International Industrial Investment Group Co Ltd [69.3%]; unknown [24.6%]; China Cinda Asset Management Co Ltd [6.1%],2028,0.0,0.0
Beijing Fangda International Industrial Investment Group Co Ltd [69.3%]; unknown [24.6%]; China Cinda Asset Management Co Ltd [6.1%],2029,0.0,0.0
Beijing Fangda International Industrial Investment Group Co Ltd [69.3%]; unknown [24.6%]; China Cinda Asset Management Co Ltd [6.1%],2030,0.0,0.0
Beijing Jianlong Investment Co Ltd [43.3%]; Guotao Co Ltd (Hong Kong) [38.9%]; Yushan (Beijing) Metallurgical Investment Co Ltd [12.1%]; unknown [5.7%],2020,0.0,0.0
Beijing Jianlong Investment Co Ltd [43.3%]; Guotao Co Ltd (Hong Kong) [38.9%]; Yushan (Beijing) Metallurgical Investment Co Ltd [12.1%]; unknown [5.7%],2021,0.0,0.0
Beijing Jianlong Investment Co Ltd [43.3%]; Guotao Co Ltd (Hong Kong) [38.9%]; Yushan (Beijing) Metallurgical Investment Co Ltd [12.1%]; unknown [5.7%],2022,0.0,0.0
Beijing Jianlong Investment Co Ltd [43.3%]; Guotao Co Ltd (Hong Kong) [38.9%]; Yushan (Beijing) Metallurgical Investment Co Ltd [12.1%]; unknown [5.7%],2023,0.0,0.0
Beijing Jianlong Investment Co Ltd [43.3%]; Guotao Co Ltd (Hong Kong) [38.9%]; Yushan (Beijing) Metallurgical Investment Co Ltd [12.1%]; unknown [5.7%],2024,0.0,0.0
Beijing Jianlong Investment Co Ltd [43.3%]; Guotao Co Ltd (Hong Kong) [38.9%]; Yushan (Beijing) Metallurgical Investment Co Ltd [12.1%]; unknown [5.7%],2025,0.0,0.0
Beijing Jianlong Investment Co Ltd [43.3%]; Guotao Co Ltd (Hong Kong) [38.9%]; Yushan (Beijing) Metallurgical Investment Co Ltd [12.1%]; unknown [5.7%],2026,0.0,0.0
Beijing Jianlong Investment Co Ltd [43.3%]; Guotao Co Ltd (Hong Kong) [38.9%]; Yushan (Beijing) Metallurgical Investment Co Ltd [12.1%]; unknown [5.7%],2027,0.0,0.0
Beijing Jianlong Investment Co Ltd [43.3%]; Guotao Co Ltd (Hong Kong) [38.9%]; Yushan (Beijing) Metallurgical Investment Co Ltd [12.1%]; unknown [5.7%],2028,0.0,0.0
Beijing Jianlong Investment Co Ltd [43.3%]; Guotao Co Ltd (Hong Kong) [38.9%]; Yushan (Beijing) Metallurgical Investment Co Ltd [12.1%]; unknown [5.7%],2029,0.0,0.0
Beijing Jianlong Investment Co Ltd [43.3%]; Guotao Co Ltd (Hong Kong) [38.9%]; Yushan (Beijing) Metallurgical Investment Co Ltd [12.1%]; unknown [5.7%],2030,0.0,0.0
Beijing Jianlong Investment Co Ltd [59.2%]; Inner Mongolia Yellow River Energy Technology Group Co Ltd [32.8%]; unknown [8.1%],2020,1278499.8934583422,2684849.7762625185
Beijing Jianlong Investment Co Ltd [59.2%]; Inner Mongolia Yellow River Energy Technology Group Co Ltd [32.8%]; unknown [8.1%],2021,1254544.6794516542,2634543.826848474
Beijing Jianlong Investment Co Ltd [59.2%]; Inner Mongolia Yellow River Energy Technology Group Co Ltd [32.8%]; unknown [8.1%],2022,1240450.9837636019,2604947.065903564
Beijing Jianlong Investment Co Ltd [59.2%]; Inner Mongolia Yellow River Energy Technology Group Co Ltd [32.8%]; unknown [8.1%],2023,1256971.0971171642,2639639.3039460448
Beijing Jianlong Investment Co Ltd [59.2%]; Inner Mongolia Yellow River Energy Technology Group Co Ltd [32.8%]; unknown [8.1%],2024,1270711.349196462,2668493.83331257
Beijing Jianlong Investment Co Ltd [59.2%]; Inner Mongolia Yellow River Energy Technology Group Co Ltd [32.8%]; unknown [8.1%],2025,0.0,0.0
Beijing Jianlong Investment Co Ltd [59.2%]; Inner Mongolia Yellow River Energy Technology Group Co Ltd [32.8%]; unknown [8.1%],2026,0.0,0.0
Beijing Jianlong Investment Co Ltd [59.2%]; Inner Mongolia Yellow River Energy Technology Group Co Ltd [32.8%]; unknown [8.1%],2027,0.0,0.0
Beijing Jianlong Investment Co Ltd [59.2%]; Inner Mongolia Yellow River Energy Technology Group Co Ltd [32.8%]; unknown [8.1%],2028,0.0,0.0
Beijing Jianlong Investment Co Ltd [59.2%]; Inner Mongolia Yellow River Energy Technology Group Co Ltd [32.8%]; unknown [8.1%],2029,0.0,0.0
Beijing Jianlong Investment Co Ltd [59.2%]; Inner Mongolia Yellow River Energy Technology Group Co Ltd [32.8%]; unknown [8.1%],2030,0.0,0.0
Beijing Jianlong Investment Co Ltd [63.2%]; Fushun State-Owned Assets Management Co Ltd [29.3%]; unknown [7.5%],2020,6903899.424675048,14498188.791817602
Beijing Jianlong Investment Co Ltd [63.2%]; Fushun State-Owned Assets Management Co Ltd [29.3%]; unknown [7.5%],2021,6774541.269038933,14226536.66498176
Beijing Jianlong Investment Co Ltd [63.2%]; Fushun State-Owned Assets Management Co Ltd [29.3%]; unknown [7.5%],2022,6698435.31232345,14066714.155879246
Beijing Jianlong Investment Co Ltd [63.2%]; Fushun State-Owned Assets Management Co Ltd [29.3%]; unknown [7.5%],2023,6787643.9244326865,14254052.241308643
Beijing Jianlong Investment Co Ltd [63.2%]; Fushun State-Owned Assets Management Co Ltd [29.3%]; unknown [7.5%],2024,6861841.285660895,14409866.69988788
Beijing Jianlong Investment Co Ltd [63.2%]; Fushun State-Owned Assets Management Co Ltd [29.3%]; unknown [7.5%],2025,0.0,0.0
Beijing Jianlong Investment Co Ltd [63.2%]; Fushun State-Owned Assets Management Co Ltd [29.3%]; unknown [7.5%],2026,0.0,0.0
Beijing Jianlong Investment Co Ltd [63.2%]; Fushun State-Owned Assets Management Co Ltd [29.3%]; unknown [7.5%],2027,0.0,0.0
Beijing Jianlong Investment Co Ltd [63.2%]; Fushun State-Owned Assets Management Co Ltd [29.3%]; unknown [7.5%],2028,0.0,0.0
Beijing Jianlong Investment Co Ltd [63.2%]; Fushun State-Owned Assets Management Co Ltd [29.3%]; unknown [7.5%],2029,0.0,0.0
Beijing Jianlong Investment Co Ltd [63.2%]; Fushun State-Owned Assets Management Co Ltd [29.3%]; unknown [7.5%],2030,0.0,0.0
Beijing Jianlong Investment Co Ltd [81.3%]; unknown [12.9%]; Shengjing Bank Co Ltd [2.6%]; China Bohai Bank Co Ltd [1.3%]; Liaoshen Bank Co Ltd [0.4%]; Hua Xia Bank Co Ltd [0.4%]; China Merchants Bank Co Ltd [0.4%]; SDIC Capital Co Ltd [0.3%]; Everbright Financial Investment Co Ltd [0.2%]; Everbright Securities Co Ltd [0.1%]; Jingmen City Construction Investment Holding Group Co Ltd [0.0%]; Beijing Jiatai Hengye Investment Co Ltd [0.0%]; Jiangsu Yueda Group Co Ltd [0.0%]; Xinzheng TEDA Investment Co Ltd [0.0%]; Credit Suisse AG [0.0%]; Beijing Hongliheng Consulting Co Ltd [0.0%]; China Development Bank Corp [0.0%]; Hongtai Hengye Investment Co Ltd [0.0%]; Beijing Dongrunjuxiangshuwu Co Ltd [0.0%]; Guardian Investment HOLDINGS Co Ltd [0.0%]; Jiangsu Xinhong Investment Partnership LP [0.0%]; Yongjin Industry (Group) Co Ltd [0.0%]; Jiangsu Century New Town Investment Holding Group Co Ltd [0.0%]; Beijing Wudou Trading Co Ltd [0.0%]; Yunnan State Owned Financial Capital Holding Group Co Ltd [0.0%]; Shanghai Nanometer Venture Investment Co Ltd [0.0%]; Wuhan Huabing Real Estate Co Ltd [0.0%]; Beijing Zhijin Technology Investment Co Ltd [0.0%]; Beijing Tiandi Runda Advertising Co Ltd [0.0%]; Boao Investment Co Ltd [0.0%]; Wuhan Jiaxinghe Real Estate Co Ltd [0.0%]; Wuhan Xindi Chuangjia Decoration Engineering Co Ltd [0.0%]; Shenzhen Hehao Investment Co Ltd [0.0%],2020,862987.428084381,1812273.5989772002
Beijing Jianlong Investment Co Ltd [81.3%]; unknown [12.9%]; Shengjing Bank Co Ltd [2.6%]; China Bohai Bank Co Ltd [1.3%]; Liaoshen Bank Co Ltd [0.4%]; Hua Xia Bank Co Ltd [0.4%]; China Merchants Bank Co Ltd [0.4%]; SDIC Capital Co Ltd [0.3%]; Everbright Financial Investment Co Ltd [0.2%]; Everbright Securities Co Ltd [0.1%]; Jingmen City Construction Investment Holding Group Co Ltd [0.0%]; Beijing Jiatai Hengye Investment Co Ltd [0.0%]; Jiangsu Yueda Group Co Ltd [0.0%]; Xinzheng TEDA Investment Co Ltd [0.0%]; Credit Suisse AG [0.0%]; Beijing Hongliheng Consulting Co Ltd [0.0%]; China Development Bank Corp [0.0%]; Hongtai Hengye Investment Co Ltd [0.0%]; Beijing Dongrunjuxiangshuwu Co Ltd [0.0%]; Guardian Investment HOLDINGS Co Ltd [0.0%]; Jiangsu Xinhong Investment Partnership LP [0.0%]; Yongjin Industry (Group) Co Ltd [0.0%]; Jiangsu Century New Town Investment Holding Group Co Ltd [0.0%]; Beijing Wudou Trading Co Ltd [0.0%]; Yunnan State Owned Financial Capital Holding Group Co Ltd [0.0%]; Shanghai Nanometer Venture Investment Co Ltd [0.0%]; Wuhan Huabing Real Estate Co Ltd [0.0%]; Beijing Zhijin Technology Investment Co Ltd [0.0%]; Beijing Tiandi Runda Advertising Co Ltd [0.0%]; Boao Investment Co Ltd [0.0%]; Wuhan Jiaxinghe Real Estate Co Ltd [0.0%]; Wuhan Xindi Chuangjia Decoration Engineering Co Ltd [0.0%]; Shenzhen Hehao Investment Co Ltd [0.0%],2021,846817.6586298667,1778317.08312272
Beijing Jianlong Investment Co Ltd [81.3%]; unknown [12.9%]; Shengjing Bank Co Ltd [2.6%]; China Bohai Bank Co Ltd [1.3%]; Liaoshen Bank Co Ltd [0.4%]; Hua Xia Bank Co Ltd [0.4%]; China Merchants Bank Co Ltd [0.4%]; SDIC Capital Co Ltd [0.3%]; Everbright Financial Investment Co Ltd [0.2%]; Everbright Securities Co Ltd [0.1%]; Jingmen City Construction Investment Holding Group Co Ltd [0.0%]; Beijing Jiatai Hengye Investment Co Ltd [0.0%]; Jiangsu Yueda Group Co Ltd [0.0%]; Xinzheng TEDA Investment Co Ltd [0.0%]; Credit Suisse AG [0.0%]; Beijing Hongliheng Consulting Co Ltd [0.0%]; China Development Bank Corp [0.0%]; Hongtai Hengye Investment Co Ltd [0.0%]; Beijing Dongrunjuxiangshuwu Co Ltd [0.0%]; Guardian Investment HOLDINGS Co Ltd [0.0%]; Jiangsu Xinhong Investment Partnership LP [0.0%]; Yongjin Industry (Group) Co Ltd [0.0%]; Jiangsu Century New Town Investment Holding Group Co Ltd [0.0%]; Beijing Wudou Trading Co Ltd [0.0%]; Yunnan State Owned Financial Capital Holding Group Co Ltd [0.0%]; Shanghai Nanometer Venture Investment Co Ltd [0.0%]; Wuhan Huabing Real Estate Co Ltd [0.0%]; Beijing Zhijin Technology Investment Co Ltd [0.0%]; Beijing Tiandi Runda Advertising Co Ltd [0.0%]; Boao Investment Co Ltd [0.0%]; Wuhan Jiaxinghe Real Estate Co Ltd [0.0%]; Wuhan Xindi Chuangjia Decoration Engineering Co Ltd [0.0%]; Shenzhen Hehao Investment Co Ltd [0.0%],2022,837304.4140404313,1758339.2694849058
Beijing Jianlong Investment Co Ltd [81.3%]; unknown [12.9%]; Shengjing Bank Co Ltd [2.6%]; China Bohai Bank Co Ltd [1.3%]; Liaoshen Bank Co Ltd [0.4%]; Hua Xia Bank Co Ltd [0.4%]; China Merchants Bank Co Ltd [0.4%]; SDIC Capital Co Ltd [0.3%]; Everbright Financial Investment Co Ltd [0.2%]; Everbright Securities Co Ltd [0.1%]; Jingmen City Construction Investment Holding Group Co Ltd [0.0%]; Beijing Jiatai Hengye Investment Co Ltd [0.0%]; Jiangsu Yueda Group Co Ltd [0.0%]; Xinzheng TEDA Investment Co Ltd [0.0%]; Credit Suisse AG [0.0%]; Beijing Hongliheng Consulting Co Ltd [0.0%]; China Development Bank Corp [0.0%]; Hongtai Hengye Investment Co Ltd [0.0%]; Beijing Dongrunjuxiangshuwu Co Ltd [0.0%]; Guardian Investment HOLDINGS Co Ltd [0.0%]; Jiangsu Xinhong Investment Partnership LP [0.0%]; Yongjin Industry (Group) Co Ltd [0.0%]; Jiangsu Century New Town Investment Holding Group Co Ltd [0.0%]; Beijing Wudou Trading Co Ltd [0.0%]; Yunnan State Owned Financial Capital Holding Group Co Ltd [0.0%]; Shanghai Nanometer Venture Investment Co Ltd [0.0%]; Wuhan Huabing Real Estate Co Ltd [0.0%]; Beijing Zhijin Technology Investment Co Ltd [0.0%]; Beijing Tiandi Runda Advertising Co Ltd [0.0%]; Boao Investment Co Ltd [0.0%]; Wuhan Jiaxinghe Real Estate Co Ltd [0.0%]; Wuhan Xindi Chuangjia Decoration Engineering Co Ltd [0.0%]; Shenzhen Hehao Investment Co Ltd [0.0%],2023,848455.4905540858,1781756.5301635803
Beijing Jianlong Investment Co Ltd [81.3%]; unknown [12.9%]; Shengjing Bank Co Ltd [2.6%]; China Bohai Bank Co Ltd [1.3%]; Liaoshen Bank Co Ltd [0.4%]; Hua Xia Bank Co Ltd [0.4%]; China Merchants Bank Co Ltd [0.4%]; SDIC Capital Co Ltd [0.3%]; Everbright Financial Investment Co Ltd [0.2%]; Everbright Securities Co Ltd [0.1%]; Jingmen City Construction Investment Holding Group Co Ltd [0.0%]; Beijing Jiatai Hengye Investment Co Ltd [0.0%]; Jiangsu Yueda Group Co Ltd [0.0%]; Xinzheng TEDA Investment Co Ltd [0.0%]; Credit Suisse AG [0.0%]; Beijing Hongliheng Consulting Co Ltd [0.0%]; China Development Bank Corp [0.0%]; Hongtai Hengye Investment Co Ltd [0.0%]; Beijing Dongrunjuxiangshuwu Co Ltd [0.0%]; Guardian Investment HOLDINGS Co Ltd [0.0%]; Jiangsu Xinhong Investment Partnership LP [0.0%]; Yongjin Industry (Group) Co Ltd [0.0%]; Jiangsu Century New Town Investment Holding Group Co Ltd [0.0%]; Beijing Wudou Trading Co Ltd [0.0%]; Yunnan State Owned Financial Capital Holding Group Co Ltd [0.0%]; Shanghai Nanometer Venture Investment Co Ltd [0.0%]; Wuhan Huabing Real Estate Co Ltd [0.0%]; Beijing Zhijin Technology Investment Co Ltd [0.0%]; Beijing Tiandi Runda Advertising Co Ltd [0.0%]; Boao Investment Co Ltd [0.0%]; Wuhan Jiaxinghe Real Estate Co Ltd [0.0%]; Wuhan Xindi Chuangjia Decoration Engineering Co Ltd [0.0%]; Shenzhen Hehao Investment Co Ltd [0.0%],2024,857730.1607076118,1801233.337485985
Beijing Jianlong Investment Co Ltd [81.3%]; unknown [12.9%]; Shengjing Bank Co Ltd [2.6%]; China Bohai Bank Co Ltd [1.3%]; Liaoshen Bank Co Ltd [0.4%]; Hua Xia Bank Co Ltd [0.4%]; China Merchants Bank Co Ltd [0.4%]; SDIC Capital Co Ltd [0.3%]; Everbright Financial Investment Co Ltd [0.2%]; Everbright Securities Co Ltd [0.1%]; Jingmen City Construction Investment Holding Group Co Ltd [0.0%]; Beijing Jiatai Hengye Investment Co Ltd [0.0%]; Jiangsu Yueda Group Co Ltd [0.0%]; Xinzheng TEDA Investment Co Ltd [0.0%]; Credit Suisse AG [0.0%]; Beijing Hongliheng Consulting Co Ltd [0.0%]; China Development Bank Corp [0.0%]; Hongtai Hengye Investment Co Ltd [0.0%]; Beijing Dongrunjuxiangshuwu Co Ltd [0.0%]; Guardian Investment HOLDINGS Co Ltd [0.0%]; Jiangsu Xinhong Investment Partnership LP [0.0%]; Yongjin Industry (Group) Co Ltd [0.0%]; Jiangsu Century New Town Investment Holding Group Co Ltd [0.0%]; Beijing Wudou Trading Co Ltd [0.0%]; Yunnan State Owned Financial Capital Holding Group Co Ltd [0.0%]; Shanghai Nanometer Venture Investment Co Ltd [0.0%]; Wuhan Huabing Real Estate Co Ltd [0.0%]; Beijing Zhijin Technology Investment Co Ltd [0.0%]; Beijing Tiandi Runda Advertising Co Ltd [0.0%]; Boao Investment Co Ltd [0.0%]; Wuhan Jiaxinghe Real Estate Co Ltd [0.0%]; Wuhan Xindi Chuangjia Decoration Engineering Co Ltd [0.0%]; Shenzhen Hehao Investment Co Ltd [0.0%],2025,0.0,0.0
